,CD3,CD4,CD8a,CD69,CD62L,CD44,CD25,CD127,TCRgd,CD19,IgM,CD335,NK-1.1,CD90.2,I-A-I-E,CD45R,CD11b,CD172a,XCR1,CD103,CD64,CD11c,CD24,CD326,CD195,CD196,CXCR4,CD134,CD278,CD223,CD274,KLRG1,CD27,CD21-CD35,CD86,IgD,CD1d,CD138,CD117,CX3CR1,F4-80,CD192
28016,1,1,2,4,2,102,0,0,3,2,1,11,4,20,8,2,17,0,3,4,0,1,2,0,2,1,0,2,2,0,0,0,1,1,6,4,1,1,2,7,0,0
28017,1,1,1,2,2,52,0,0,3,2,0,6,3,11,10,4,12,1,3,2,0,2,3,1,0,2,0,4,1,1,2,1,0,1,6,2,0,1,1,2,3,0
28018,0,2,1,2,2,17,0,0,2,1,0,9,0,15,9,2,31,2,1,2,1,0,6,1,1,5,0,1,1,0,0,1,0,1,6,2,0,3,1,1,5,0
28019,3,3,6,2,2,64,2,0,8,1,0,28,1,48,24,7,63,2,5,3,1,1,3,1,0,2,1,6,0,0,0,3,0,3,8,3,0,1,4,9,3,0
28020,6,8,20,5,1,24,8,1,18,14,4,51,5,42,25,10,77,4,3,3,1,5,15,1,2,13,1,19,4,1,5,2,2,6,15,8,5,7,7,11,9,3
28021,1,0,2,0,1,4,0,0,0,0,0,7,0,14,6,2,18,2,1,0,0,2,2,0,0,1,0,3,0,0,0,0,0,2,5,2,0,0,0,4,1,0
28022,0,1,4,5,2,13,3,0,1,1,1,7,2,15,11,1,21,1,3,0,1,0,3,1,0,0,1,3,2,1,1,0,0,0,5,2,0,2,1,2,1,1
28023,1,2,3,1,0,21,0,0,6,2,0,8,3,17,13,0,22,1,1,0,1,0,7,1,0,1,0,2,0,0,0,1,1,1,3,2,0,3,1,3,0,0
28024,1,3,2,0,1,200,1,0,8,3,0,22,1,37,16,3,54,1,3,3,2,2,2,0,0,1,0,7,1,0,2,0,0,2,3,7,0,2,5,9,3,1
28025,0,0,0,14,3,13,1,0,1,0,0,4,1,22,3,1,16,1,2,0,0,0,6,1,0,5,0,3,0,0,0,0,0,1,6,2,1,1,3,3,2,0
28026,2,1,2,14,2,30,0,0,6,0,1,8,2,17,11,1,20,0,1,0,0,1,3,2,1,1,0,9,0,0,1,1,0,2,6,2,0,3,0,2,0,3
28027,2,2,8,5,1,23,2,1,3,1,1,13,4,19,17,5,35,1,2,2,0,1,3,0,1,2,0,5,0,0,1,0,0,2,9,6,0,0,0,5,1,0
28028,0,3,0,5,1,14,0,0,1,1,0,6,1,19,11,4,19,1,4,0,1,1,2,1,1,1,0,3,0,0,0,0,1,0,2,1,0,0,1,1,1,0
28029,1,0,0,1,0,7,1,0,1,0,0,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0
28030,1,0,2,5,0,13,0,0,8,2,0,13,1,23,14,1,27,1,3,3,0,1,3,1,2,1,0,6,1,0,0,2,0,5,2,2,1,1,0,1,2,2
28031,1,0,2,5,1,20,1,1,3,4,2,9,2,14,12,2,26,2,5,2,0,0,8,0,2,5,0,2,2,0,0,0,0,1,4,3,0,2,2,2,2,0
28032,0,2,4,2,0,27,0,0,3,1,0,9,4,12,12,4,19,0,2,2,0,0,3,0,2,4,0,4,2,0,1,1,1,0,3,1,1,1,0,1,2,0
28033,1,1,1,2,1,0,0,0,0,0,1,6,1,5,2,2,12,0,1,2,0,0,1,0,0,2,0,3,2,0,1,0,0,0,0,1,0,1,2,0,0,1
28034,1,1,3,4,3,31,1,0,1,1,1,10,4,13,5,3,17,1,2,0,0,1,6,0,0,0,0,1,1,0,0,1,0,0,4,2,0,0,2,9,0,0
28035,0,2,1,6,1,20,0,0,2,2,0,7,0,19,7,5,24,1,3,0,0,0,11,0,2,2,0,3,0,0,1,1,0,2,2,3,0,2,1,5,1,2
28036,3,1,2,3,1,41,1,1,3,5,0,9,1,20,8,3,23,0,4,2,1,1,4,0,0,2,0,2,2,0,1,2,1,0,3,2,0,1,3,8,2,1
28037,2,2,5,4,0,13,0,0,5,1,2,19,2,21,21,1,19,2,4,0,0,0,5,0,2,3,0,6,1,0,0,2,0,2,7,4,0,1,2,8,1,0
28038,0,0,3,24,2,53,1,0,4,0,0,9,1,24,13,6,22,0,1,4,1,0,5,0,0,2,0,4,2,0,0,0,0,4,10,3,0,2,5,7,2,0
28039,0,1,5,2,2,38,2,1,5,3,1,14,1,14,15,3,36,1,4,2,0,0,3,1,1,2,0,4,2,0,0,0,0,0,1,1,0,2,0,4,2,0
28040,0,1,1,1,1,5,0,0,1,2,0,4,2,8,8,1,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,2,0,1
28041,3,1,1,5,0,27,0,0,4,4,0,15,0,27,14,5,52,3,3,2,1,1,7,1,0,1,0,9,0,0,3,3,0,2,10,2,0,0,3,6,4,1
28042,2,1,6,5,1,5,3,1,1,0,1,11,1,21,3,4,15,1,2,0,0,0,4,1,0,2,0,3,1,0,1,2,0,0,3,1,1,0,3,2,2,0
28043,0,1,5,1,1,10,1,2,4,1,1,6,0,8,10,4,13,1,1,0,0,1,3,2,0,2,1,5,0,0,0,0,2,0,6,1,0,1,2,3,4,1
28044,0,4,2,2,1,13,0,0,3,0,0,11,1,14,5,1,18,0,1,0,0,0,3,0,0,2,0,3,0,0,0,1,0,1,8,1,0,1,0,2,2,1
28045,2,0,1,7,1,43,3,0,5,0,0,8,0,41,19,2,29,3,1,5,1,0,5,1,0,3,0,5,0,0,1,0,0,5,8,3,0,1,2,2,1,1
28046,1,0,3,2,2,36,0,0,3,1,0,10,0,15,11,3,24,0,4,0,1,0,6,0,0,1,1,9,0,0,3,1,0,3,8,3,2,0,3,4,3,1
28047,2,3,2,3,0,4,0,0,1,0,0,8,2,10,7,2,17,0,1,2,0,1,0,0,0,0,0,3,1,2,1,1,0,3,1,2,0,3,0,2,1,0
28048,1,2,0,4,2,26,0,0,1,4,0,9,3,20,15,5,28,2,3,0,0,0,5,0,1,2,0,4,0,1,0,1,1,2,9,3,0,1,1,6,4,0
28049,4,1,2,6,2,8,1,1,2,2,1,13,0,15,5,2,13,0,4,3,1,1,6,0,0,1,0,4,1,1,2,0,0,1,6,2,0,2,4,2,1,0
28050,0,2,2,1,1,14,0,0,3,5,0,8,2,18,11,6,25,0,1,6,0,1,6,1,1,0,0,3,0,0,3,0,2,1,3,4,0,3,1,4,1,1
28051,1,2,4,1,0,14,1,0,2,2,1,13,0,23,11,3,26,0,2,2,0,2,4,1,1,2,0,7,0,0,1,2,0,1,2,2,0,1,2,1,1,0
28052,0,1,3,5,1,56,2,0,4,0,1,8,5,25,14,2,19,1,1,2,0,0,4,0,0,2,1,3,2,0,2,3,0,0,3,1,0,1,3,6,1,0
28053,2,0,2,0,0,7,0,0,1,1,0,8,0,8,14,3,19,1,7,4,0,1,3,0,1,3,0,6,1,2,0,0,0,1,4,5,0,1,2,4,0,0
28054,1,1,4,5,0,14,0,0,2,3,0,12,2,24,14,4,28,1,2,2,0,1,8,0,0,3,1,3,0,0,2,1,0,1,3,1,0,3,3,8,2,0
28055,0,0,0,1,1,4,0,0,1,2,1,2,1,6,2,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0
28056,0,2,5,6,1,5,1,0,2,0,1,11,1,15,9,1,17,0,3,0,0,0,2,0,0,1,0,1,4,0,0,0,0,2,3,3,0,0,2,7,2,0
28057,1,0,2,0,1,9,0,1,1,3,3,12,1,10,6,3,22,1,0,0,0,0,11,0,0,3,0,2,0,0,0,0,0,3,8,1,1,2,0,1,2,0
28058,0,2,2,3,0,4,0,0,1,2,1,5,3,4,5,2,9,0,3,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,3,2,2,0,1,3,1,0
28059,1,0,3,1,1,8,0,0,3,4,3,6,3,18,8,1,18,0,1,2,1,0,4,1,0,4,0,6,1,0,1,1,0,1,6,0,0,1,3,2,2,1
28060,1,3,2,0,0,6,1,0,4,1,0,6,2,7,10,5,11,1,3,2,0,1,1,1,0,2,0,4,2,0,0,1,0,0,3,4,1,0,2,5,1,1
28061,1,0,0,2,1,0,1,0,0,0,1,11,0,18,9,3,20,0,1,4,0,1,8,0,1,1,0,2,0,1,1,0,0,2,5,1,0,1,1,1,1,0
28062,2,2,2,2,1,38,1,0,5,2,0,8,0,14,8,1,22,3,3,2,2,1,6,0,1,3,0,3,1,0,0,0,0,2,5,1,1,4,4,2,2,0
28063,1,0,2,3,0,9,0,0,4,0,0,9,4,16,9,2,15,1,2,2,0,0,6,0,0,0,0,4,1,0,0,0,0,0,6,0,1,3,1,4,1,0
28064,1,3,7,7,1,19,0,0,4,3,1,17,3,36,16,4,38,2,3,0,1,0,5,1,0,4,0,5,0,0,1,0,0,3,10,2,0,3,4,6,1,0
28065,1,1,1,2,2,9,0,0,3,1,0,6,4,13,6,2,17,0,0,2,0,0,3,0,1,0,0,3,0,0,2,1,1,0,5,1,1,0,0,0,2,0
28066,1,0,4,4,2,13,1,1,4,2,0,12,2,20,12,5,19,0,4,2,0,2,5,0,0,1,0,2,0,1,0,1,0,0,3,2,2,2,3,6,1,1
28067,5,1,1,19,2,17,1,1,1,3,1,15,0,18,11,8,15,0,3,2,0,2,3,1,1,3,0,3,1,0,1,2,0,4,4,8,0,2,4,3,2,1
28068,1,2,12,2,0,59,1,0,6,7,1,26,4,59,32,19,102,1,4,3,2,2,14,2,0,3,1,15,1,1,2,1,1,4,18,7,0,3,3,6,3,1
28069,1,2,3,3,0,36,0,0,6,2,0,5,0,16,7,3,25,2,0,2,0,0,5,0,0,3,1,3,0,0,2,0,0,2,6,2,0,2,0,5,0,0
28070,0,5,2,3,0,17,2,0,5,1,2,10,1,20,10,2,22,2,3,0,0,1,6,0,0,3,0,4,0,1,1,1,1,0,3,2,1,0,2,2,0,1
28071,0,1,3,4,0,15,0,0,2,1,0,7,2,10,13,5,11,1,1,2,0,2,6,1,0,2,0,5,2,0,1,1,0,1,6,4,0,0,2,0,4,0
28072,2,0,1,0,1,3,1,0,1,0,0,14,1,10,0,1,18,0,1,2,0,1,6,0,0,3,0,2,0,0,1,0,1,1,4,2,0,3,1,0,0,4
28073,3,1,4,6,0,25,0,0,2,5,0,16,2,24,13,4,28,0,2,0,0,0,3,2,1,3,0,4,0,0,1,0,0,1,2,5,0,5,4,5,0,1
28074,2,1,3,1,2,20,1,1,1,3,1,23,2,36,14,4,44,0,4,5,0,1,6,1,1,3,0,5,1,1,0,1,0,1,5,3,0,0,0,12,1,0
28075,2,1,1,1,0,9,0,0,0,1,1,9,4,18,8,7,15,2,1,0,0,0,4,0,1,2,1,2,0,1,1,0,0,0,3,3,2,3,0,1,2,2
28076,1,4,8,8,2,42,1,2,5,4,3,25,5,39,456,9,168,1,5,8,4,5,9,2,0,2,1,12,4,0,10,1,1,2,18,9,1,1,7,16,2,1
28077,3,2,0,6,0,14,0,0,4,1,0,6,0,17,8,3,15,3,0,0,1,1,5,0,1,2,0,3,2,0,0,1,0,1,6,5,0,1,2,4,0,0
28078,2,1,5,4,0,10,1,0,5,2,0,9,2,16,8,4,23,1,0,2,0,0,7,0,0,0,0,2,1,1,0,0,0,0,10,1,1,1,2,2,1,0
28079,0,0,2,1,1,4,2,0,1,2,0,4,2,2,2,4,13,0,2,0,0,1,3,1,0,1,0,5,0,0,0,0,0,1,3,5,0,0,1,2,0,0
28080,3,1,5,1,1,7,1,0,0,4,0,4,1,9,8,1,12,0,0,0,1,1,3,0,0,2,0,3,1,0,0,0,0,1,3,3,0,0,1,8,0,0
28081,1,2,5,5,1,14,0,0,2,2,0,14,1,19,12,4,19,1,2,2,0,2,3,0,2,0,0,4,0,0,0,0,0,4,7,2,1,1,1,1,2,0
28082,0,3,6,5,1,15,0,0,4,6,0,19,2,49,22,9,53,2,2,3,0,2,5,0,4,3,0,7,2,2,1,0,1,5,11,4,0,1,5,9,3,0
28083,2,1,5,5,1,10,1,0,5,6,1,14,1,18,21,8,28,2,4,4,0,0,7,2,0,0,0,8,0,1,0,1,0,1,5,2,0,1,3,5,3,0
28084,0,1,2,6,0,10,1,1,2,0,0,5,3,12,5,6,16,1,2,0,1,0,3,0,0,2,0,3,0,0,2,0,0,1,7,0,0,3,1,4,1,0
28085,1,1,1,3,0,10,1,1,2,0,2,15,0,13,9,4,17,0,0,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,3,1,0,2,1,3,0,2
28086,1,2,8,2,1,10,1,0,5,4,1,12,3,28,9,4,50,0,4,5,1,3,9,2,1,2,0,2,2,0,0,0,0,2,5,2,0,3,4,3,2,1
28087,5,1,2,3,1,16,3,0,3,2,1,13,1,18,18,1,23,0,3,0,2,1,8,0,0,4,0,2,0,0,2,0,0,2,5,1,0,1,0,6,0,1
28088,0,1,2,3,0,3,1,0,1,1,1,5,1,9,6,1,14,0,4,4,1,1,3,0,0,0,0,4,0,0,0,0,0,1,1,2,0,1,1,2,1,0
28089,2,0,3,6,2,12,1,0,5,0,0,9,1,33,13,0,25,1,3,5,0,1,3,2,0,3,0,1,1,1,2,0,0,2,6,5,0,1,2,4,1,0
28090,1,2,0,1,3,21,0,0,3,2,1,10,0,23,11,1,25,2,3,3,0,0,5,0,1,1,0,3,0,0,2,1,0,1,2,5,1,2,1,7,2,0
28091,1,0,4,1,0,9,1,0,2,0,0,8,2,13,8,0,10,0,1,3,0,0,8,1,0,1,1,1,0,0,1,3,0,1,4,1,0,0,1,1,0,1
28092,1,0,2,3,1,23,0,0,3,2,0,7,3,22,15,2,23,0,3,0,0,0,4,0,1,1,0,1,3,0,1,1,0,2,2,1,0,0,1,3,2,0
28093,1,1,6,2,1,8,0,1,4,1,1,9,0,14,9,0,32,3,2,3,0,1,7,1,1,2,0,6,1,0,0,1,0,1,3,1,0,2,5,1,0,1
28094,2,1,4,2,0,36,0,0,2,0,1,5,0,10,11,5,11,0,2,2,0,1,5,0,0,0,1,4,1,0,0,0,0,0,2,0,0,0,1,2,5,1
28095,0,0,2,1,1,10,0,0,0,4,0,5,2,3,4,2,9,0,4,0,0,0,2,1,1,1,0,4,0,1,0,0,0,3,4,2,0,0,2,1,0,0
28096,0,1,0,1,0,7,0,0,3,2,0,8,2,10,6,4,15,0,1,3,0,0,4,1,1,0,0,3,1,0,0,0,1,4,4,0,0,0,2,1,0,1
28097,1,1,7,2,2,3,0,0,4,5,0,12,0,22,8,2,29,1,1,2,1,2,7,0,1,1,1,2,0,0,1,1,0,2,5,4,1,0,1,3,0,0
28098,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28099,2,0,1,0,1,2,0,0,0,0,0,1,2,5,2,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28100,1,2,2,2,0,19,2,0,2,2,1,13,3,8,5,1,18,2,1,5,3,0,2,1,0,4,0,5,3,0,0,1,0,1,4,3,1,0,3,5,0,0
28101,1,1,2,2,0,16,1,0,1,0,0,17,1,13,19,7,34,0,5,3,0,0,5,2,0,0,1,5,0,0,0,0,0,1,5,2,1,4,1,5,1,1
28102,1,1,7,2,1,36,0,1,2,6,1,21,0,18,11,5,19,1,2,0,0,1,5,1,0,1,0,5,0,1,0,1,2,0,1,2,0,1,2,4,3,0
28103,0,0,1,4,2,12,2,0,1,0,1,1,0,19,10,4,11,0,2,3,0,0,2,0,0,1,0,3,1,0,1,0,2,3,6,4,0,1,0,7,0,0
28104,3,3,4,2,0,46,2,1,6,5,2,14,1,26,12,3,79,5,1,3,0,1,50,1,1,6,2,8,3,0,1,0,2,3,8,4,0,3,3,7,3,1
28105,2,0,2,2,0,5,1,0,0,3,2,6,0,21,13,4,15,0,1,2,0,1,5,0,0,2,0,1,3,0,1,1,0,1,8,0,0,1,0,4,1,1
28106,0,0,5,5,0,11,1,0,1,2,0,8,2,18,12,2,21,1,4,0,0,0,6,1,0,3,0,5,3,0,0,1,0,0,7,2,0,1,1,2,2,0
28107,2,2,10,3,0,205,1,1,9,4,1,28,5,54,25,6,71,2,2,3,1,4,12,2,2,5,0,7,0,2,1,3,0,2,19,8,1,2,5,10,5,1
28108,0,0,1,16,0,0,0,0,1,1,0,7,4,9,10,1,3,1,1,0,0,0,9,2,0,1,0,2,1,0,0,0,0,1,6,1,0,0,3,1,1,0
28109,1,3,5,6,5,42,0,0,7,6,1,21,2,26,24,7,227,1,4,7,1,4,107,2,3,4,1,8,2,2,3,1,2,3,6,7,1,0,4,3,4,2
28110,0,2,2,1,2,5,1,0,0,0,0,7,0,11,4,0,14,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,1,0,5,1,1,0,3,2,1,0
28111,0,0,3,5,0,74,2,0,5,2,2,5,0,32,6,2,30,1,3,0,0,0,4,0,1,1,0,4,1,1,1,0,1,0,4,2,0,0,3,4,2,1
28112,2,0,4,3,0,5,0,1,3,4,0,13,0,17,14,4,23,3,1,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,4,4,1,1,0,6,0,0
28113,2,2,2,2,1,5,1,0,1,4,0,12,1,11,8,1,26,0,2,0,0,1,3,0,0,2,0,4,3,0,1,0,1,1,5,5,0,3,1,4,0,0
28114,2,0,4,7,2,0,0,0,0,1,1,8,1,17,7,2,12,0,1,0,0,1,2,0,0,1,0,4,0,0,0,0,0,0,4,5,0,1,0,2,3,1
28115,1,0,1,2,1,17,0,0,3,1,0,7,2,5,8,1,13,1,3,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,5,1,1,1,2,1,0,0
28116,1,2,2,6,0,11,1,0,4,1,1,4,2,12,8,2,18,3,3,2,0,0,3,0,1,0,0,2,0,0,0,1,0,1,4,4,1,1,2,3,0,1
28117,1,1,2,4,1,7,0,0,3,1,0,7,2,11,12,0,10,2,3,2,0,2,4,1,0,2,0,2,0,0,0,0,0,1,3,2,1,2,1,1,0,1
28118,3,2,1,1,0,7,0,0,1,1,0,8,2,13,6,4,10,0,0,2,0,1,5,0,0,1,0,7,0,0,0,0,2,0,6,4,0,1,1,2,2,0
28119,1,0,2,3,0,16,1,0,7,3,2,12,2,34,19,4,39,2,6,0,0,0,4,1,0,4,1,3,2,0,1,0,0,2,12,1,2,2,4,3,1,0
28120,1,0,0,1,0,0,0,1,2,0,0,4,1,4,2,0,4,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,3,2,0,0,0,1,0,0
28121,2,0,6,2,0,19,0,0,3,4,3,9,2,17,18,5,28,2,4,4,1,0,6,1,0,2,0,6,1,0,1,0,0,1,10,8,1,2,1,4,0,1
28122,0,0,5,0,2,4,0,0,3,0,0,16,0,19,11,1,14,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,2,4,2,0,1,3,5,0,2
28123,1,2,2,4,0,26,1,0,2,0,3,12,2,14,5,3,13,0,0,0,0,0,3,1,1,0,1,6,0,0,2,1,0,5,4,4,1,0,2,2,1,0
28124,1,2,2,5,0,6,0,0,2,0,0,4,2,12,6,0,19,0,4,4,0,0,1,0,1,2,0,4,2,2,0,1,0,1,6,0,0,1,0,2,1,0
28125,1,1,2,0,1,10,2,0,5,0,3,9,2,16,6,1,13,0,2,2,0,0,7,0,0,2,0,3,1,0,1,0,1,1,3,3,0,1,0,3,1,0
28126,26,23,26,5,16,26,15,5,33,14,13,77,27,23,46,41,110,16,34,35,1,8,58,9,6,43,1,48,16,1,15,12,7,14,25,21,10,22,8,28,17,7
28127,3,1,1,6,3,9,0,0,3,2,0,12,2,10,9,7,17,0,0,0,0,1,4,1,1,2,1,4,0,1,0,0,0,0,4,2,0,1,2,5,1,0
28128,1,0,2,1,0,0,0,0,2,0,0,0,1,3,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
28129,1,0,3,1,0,15,0,1,6,0,0,11,2,13,5,1,9,0,2,3,1,2,6,1,1,2,0,4,0,0,0,1,0,4,2,2,0,1,0,2,4,0
28130,0,0,0,0,0,4,0,0,0,1,0,1,0,5,0,1,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1
28131,3,0,4,2,1,24,1,1,6,1,1,21,6,15,13,5,18,1,3,0,0,0,9,0,0,1,0,7,3,1,0,0,0,1,4,1,0,3,4,2,2,0
28132,1,1,5,2,1,14,0,0,5,2,1,6,2,14,3,6,19,1,3,0,0,1,4,0,0,0,0,3,2,0,0,0,0,1,4,0,0,2,2,2,0,0
28133,1,2,4,0,1,30,1,0,6,3,0,20,3,23,21,8,48,2,2,2,1,0,10,1,0,3,0,6,1,0,0,0,1,1,7,2,0,4,2,5,2,1
28134,0,1,3,2,0,12,0,0,3,1,1,11,0,20,9,1,25,0,4,3,0,1,2,2,0,2,0,1,2,0,1,0,0,1,5,2,0,1,2,6,1,0
28135,1,3,2,2,2,64,2,0,6,0,0,15,2,30,15,5,37,2,4,0,0,2,4,0,1,2,1,3,0,0,1,1,1,0,14,2,1,1,4,2,3,1
28136,3,4,5,3,1,7,1,0,2,9,0,16,3,28,26,8,25,0,0,0,0,0,9,0,0,3,0,5,0,0,1,2,3,0,5,1,2,2,2,9,4,0
28137,3,1,9,6,0,13,1,0,4,1,1,15,3,41,11,2,28,1,3,0,0,0,2,1,1,3,0,3,1,0,0,2,0,1,8,2,0,1,1,1,1,0
28138,0,1,5,0,1,9,1,2,4,0,2,8,2,7,7,0,8,0,2,0,0,0,2,0,0,1,2,1,0,1,1,1,0,3,4,1,0,0,2,2,0,2
28139,1,2,9,9,1,51,1,0,3,3,0,11,1,28,12,4,23,1,2,0,1,0,6,0,2,1,0,8,0,0,0,1,0,3,5,3,0,2,0,4,1,1
28140,0,1,4,3,0,17,0,0,2,4,1,11,1,18,13,5,28,1,0,2,2,0,2,0,0,2,0,3,0,0,0,1,0,3,11,3,0,1,2,6,2,1
