CD3,CD4,CD8a,CD69,CD62L,CD44,CD25,CD127,TCRgd,CD19,IgM,CD335,NK-1.1,CD90.2,I-A-I-E,CD45R,CD11b,CD172a,XCR1,CD103,CD64,CD11c,CD24,CD326,CD195,CD196,CXCR4,CD134,CD278,CD223,CD274,KLRG1,CD27,CD21-CD35,CD86,IgD,CD1d,CD138,CD117,CX3CR1,F4-80,CD192,Species,Sample
0,0,3,1,0,6,1,0,3,0,1,4,1,20,5,3,18,2,2,1,0,1,2,2,1,1,1,2,0,0,0,0,0,2,4,0,1,2,2,4,2,0,HUMAN,OXA3
0,0,2,6,0,8,0,0,1,0,0,7,1,26,11,4,22,0,4,0,0,0,6,1,0,1,1,4,0,1,1,0,0,1,3,3,0,2,0,3,1,0,HUMAN,OXA3
3,4,2,3,0,7,1,0,3,1,1,5,0,17,3,4,16,1,0,1,0,1,7,1,0,0,0,2,1,0,0,0,0,4,4,5,0,0,1,4,0,0,HUMAN,OXA3
1,1,3,52,2,11,3,0,3,2,1,13,2,34,6,5,40,5,0,1,1,2,5,2,1,0,0,6,0,0,3,0,0,0,5,4,0,1,1,4,0,0,HUMAN,OXA3
4,1,3,7,0,3,0,0,8,1,2,13,1,35,6,7,30,3,3,1,0,1,6,4,0,2,0,6,0,0,1,1,1,4,7,0,0,1,1,6,1,0,HUMAN,OXA3
2,0,1,6,1,13,0,0,0,2,0,11,4,29,2,0,9,0,0,0,0,1,1,0,0,5,0,6,0,1,0,2,1,3,8,1,0,2,3,4,1,0,HUMAN,OXA3
0,0,5,4,0,17,1,0,5,0,0,8,4,31,1,3,14,2,1,0,1,0,5,0,0,1,3,4,0,1,0,2,0,4,8,3,1,2,1,4,0,0,HUMAN,OXA3
2,1,4,4,0,11,0,0,1,1,0,10,2,13,5,5,17,0,1,0,0,0,3,0,0,2,0,6,2,0,0,0,0,1,2,1,0,5,1,3,1,1,HUMAN,OXA3
0,0,2,0,0,44,0,0,2,0,0,3,1,3,0,2,13,0,1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,HUMAN,OXA3
5,1,2,7,0,15,2,0,11,2,0,12,6,32,7,4,41,0,1,1,1,0,4,1,0,1,0,5,1,0,0,4,0,1,10,5,2,3,5,12,2,0,HUMAN,OXA3
1,0,2,2,1,9,1,0,3,2,0,6,0,17,6,2,14,2,2,1,0,1,1,0,0,3,1,2,0,0,0,0,0,0,4,4,1,1,1,7,2,0,HUMAN,OXA3
0,5,3,2,0,11,1,0,5,2,1,10,1,28,5,5,31,1,6,0,0,5,8,1,2,2,0,3,2,1,1,1,0,3,7,2,0,2,2,5,0,0,HUMAN,OXA3
3,2,2,5,0,13,2,0,3,1,2,13,2,16,4,8,25,1,1,4,0,1,2,0,1,1,2,4,1,0,0,0,0,0,8,1,0,1,2,4,0,1,HUMAN,OXA3
2,2,0,5,0,7,1,1,0,4,1,5,4,13,5,0,18,1,2,0,0,1,2,1,1,4,0,3,0,0,2,0,0,2,5,1,0,1,0,3,1,1,HUMAN,OXA3
1,1,5,8,0,2,2,1,0,3,0,3,2,20,7,0,14,0,2,0,0,1,3,1,0,2,0,3,1,0,0,1,0,2,9,2,0,0,1,1,2,0,HUMAN,OXA3
0,2,2,1,0,6,2,0,0,2,0,5,0,8,6,2,17,0,2,2,0,0,4,2,1,2,0,0,2,0,1,0,0,1,3,2,0,3,1,0,1,1,HUMAN,OXA3
1,1,1,1,1,4,3,0,4,0,0,7,2,22,4,2,14,2,4,0,0,2,2,1,0,0,0,1,0,1,0,0,0,1,4,2,2,1,2,3,0,0,HUMAN,OXA3
1,3,4,4,0,18,1,0,10,2,2,9,2,38,10,5,45,1,1,0,0,1,8,1,1,4,0,4,0,2,1,1,0,4,3,4,1,2,4,5,0,0,HUMAN,OXA3
0,1,3,8,1,22,0,0,5,1,0,12,5,37,6,3,50,1,4,2,0,2,5,1,1,3,1,5,1,2,1,3,1,4,12,2,1,3,1,12,5,0,HUMAN,OXA3
0,1,4,3,3,13,1,0,8,3,2,19,5,40,6,7,32,1,1,2,0,0,6,0,0,5,0,2,0,0,1,3,0,4,7,4,0,3,2,8,4,3,HUMAN,OXA3
1,0,3,2,0,2,0,0,3,0,1,6,3,10,2,2,12,0,0,0,0,0,5,0,0,1,0,6,1,0,1,0,0,1,4,3,0,1,1,7,0,0,HUMAN,OXA3
0,2,0,2,0,8,1,0,2,1,0,7,2,20,5,1,12,2,1,1,0,0,5,0,1,4,0,1,0,0,1,0,0,0,7,0,1,1,1,5,0,0,HUMAN,OXA3
1,0,2,2,1,1,3,0,0,1,0,5,2,14,2,4,10,1,1,4,0,2,5,0,0,1,0,1,1,0,1,2,0,0,3,4,0,2,4,5,1,0,HUMAN,OXA3
0,0,1,1,0,5,0,0,0,0,0,3,0,10,2,1,10,0,2,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,2,0,HUMAN,OXA3
0,0,0,0,0,0,0,0,0,2,0,2,0,6,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,HUMAN,OXA3
3,2,2,2,2,8,4,0,3,1,0,11,2,36,2,3,25,0,4,0,0,1,8,1,0,1,0,6,0,0,0,2,0,1,8,4,0,2,2,2,1,0,HUMAN,OXA3
0,1,2,3,0,8,0,0,5,2,1,9,3,29,0,5,19,0,0,0,0,0,1,0,0,1,0,8,0,0,1,1,0,1,6,2,0,0,1,3,0,0,HUMAN,OXA3
2,1,2,1,0,33,0,0,3,3,1,15,1,30,5,2,16,0,4,1,1,0,3,2,1,0,1,5,0,1,0,0,0,0,4,2,0,0,2,6,3,0,HUMAN,OXA3
1,3,5,5,0,15,2,0,1,0,1,10,6,17,6,6,35,0,0,1,0,0,4,0,1,2,0,3,4,0,1,0,0,4,7,2,0,1,4,5,0,2,HUMAN,OXA3
1,1,3,5,1,9,2,0,3,1,2,20,2,30,8,2,34,2,0,3,1,0,4,0,0,4,0,7,1,0,1,0,0,3,7,4,1,2,4,8,3,1,HUMAN,OXA3
0,3,4,2,0,11,0,2,2,0,2,9,1,25,3,1,17,2,2,1,0,1,6,0,1,1,0,5,2,0,2,0,2,1,8,3,0,1,0,8,5,1,HUMAN,OXA3
2,2,3,6,2,0,0,0,2,1,1,7,3,17,2,1,17,0,0,0,0,2,5,0,1,1,0,3,0,0,0,0,1,0,4,2,0,1,1,4,1,0,HUMAN,OXA3
10,5,14,5,4,5,7,0,9,7,8,34,8,50,16,12,71,4,17,3,1,3,31,6,3,16,2,12,6,1,4,2,1,5,12,6,3,9,6,15,7,2,HUMAN,OXA3
1,0,4,4,2,2,0,0,3,2,1,16,2,21,7,4,19,1,0,1,0,1,4,1,0,2,0,3,1,0,1,1,0,1,2,0,0,2,3,6,2,0,HUMAN,OXA3
0,0,0,2,0,1,0,0,0,0,0,2,0,5,2,1,5,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,1,0,HUMAN,OXA3
2,1,4,6,1,4,0,0,3,0,1,4,0,31,1,4,6,0,1,1,0,0,5,0,1,4,0,2,1,0,2,1,0,0,2,0,0,2,1,4,1,1,HUMAN,OXA3
0,0,2,3,1,5,2,0,1,0,1,9,2,15,3,1,14,0,2,0,0,1,4,0,0,2,0,1,0,0,0,0,0,2,1,2,0,0,2,2,3,0,HUMAN,OXA3
1,1,0,6,2,7,1,0,4,2,3,8,1,16,5,2,17,0,1,0,1,1,5,2,0,4,0,1,1,1,1,2,2,1,5,0,1,1,2,4,2,0,HUMAN,OXA3
2,0,3,6,1,0,0,2,3,1,1,8,1,26,6,2,33,0,0,1,2,1,4,0,1,2,0,3,0,0,1,0,0,1,3,0,0,2,2,5,1,1,HUMAN,OXA3
0,1,9,4,1,32,2,0,4,3,2,15,2,62,9,13,44,1,1,1,1,1,7,2,0,1,0,6,0,1,2,1,0,4,14,4,1,4,4,5,4,0,HUMAN,OXA3
1,1,3,8,2,11,0,0,3,5,0,9,4,21,1,1,22,1,1,2,1,2,4,1,0,4,0,4,0,0,0,0,1,0,7,2,0,3,4,7,0,1,HUMAN,OXA3
3,4,0,6,0,7,1,1,5,1,1,9,1,26,6,2,27,2,2,1,0,0,4,0,0,1,0,3,1,1,2,2,1,2,3,2,0,1,3,6,1,0,HUMAN,OXA3
2,0,3,2,0,5,2,0,5,1,0,10,1,18,10,7,34,1,1,1,0,0,3,1,0,2,0,3,1,0,1,1,0,0,7,2,0,1,1,5,0,0,HUMAN,OXA3
1,0,5,4,2,10,0,1,2,1,1,8,2,21,10,8,27,0,5,0,0,0,7,1,0,2,0,3,1,0,0,1,0,0,6,2,0,1,3,7,6,0,HUMAN,OXA3
0,0,6,1,0,15,2,0,6,1,0,4,3,20,8,2,33,1,4,0,0,0,6,0,1,2,0,3,1,0,0,0,0,0,2,0,0,0,4,8,3,1,HUMAN,OXA3
1,0,4,3,0,3,1,0,2,0,1,6,0,6,5,2,18,1,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,6,2,1,1,1,1,0,0,HUMAN,OXA3
1,0,7,9,0,8,0,0,3,0,2,7,1,16,1,0,23,0,3,0,0,0,5,0,0,2,0,3,2,3,0,0,0,1,8,1,0,2,1,2,1,1,HUMAN,OXA3
0,0,0,2,0,6,0,0,0,0,1,4,0,8,1,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,HUMAN,OXA3
1,2,1,3,1,31,0,0,2,3,1,8,0,18,2,5,13,1,2,1,0,0,5,0,0,2,1,4,0,0,0,0,1,1,5,1,1,1,2,11,2,1,HUMAN,OXA3
1,0,4,4,0,3,2,1,3,1,3,10,2,12,5,1,17,1,2,2,0,0,3,1,0,3,0,0,0,0,1,1,0,0,7,1,1,0,2,2,4,0,HUMAN,OXA3
1,2,5,8,1,14,0,0,7,1,1,16,4,21,4,7,20,2,3,1,0,0,4,0,0,2,0,6,1,1,1,0,0,3,5,5,0,0,1,5,1,1,HUMAN,OXA3
2,0,2,6,1,2,1,0,3,2,0,8,2,17,5,4,15,1,3,0,1,0,7,0,1,7,0,5,0,0,0,3,0,2,8,3,1,0,1,1,2,1,HUMAN,OXA3
1,1,3,7,0,12,0,0,0,2,1,15,0,20,3,3,23,1,0,2,0,0,3,0,0,4,0,6,0,0,1,1,1,2,2,0,0,1,1,1,0,0,HUMAN,OXA3
1,1,1,1,1,9,1,0,2,1,2,10,0,21,8,1,25,2,1,1,1,0,1,2,2,1,1,4,2,0,1,1,0,1,5,1,2,1,0,6,1,0,HUMAN,OXA3
0,2,1,4,1,53,2,0,5,1,0,10,2,38,8,2,28,1,2,1,0,0,6,2,3,2,1,2,0,0,1,1,0,1,6,4,0,0,2,7,2,1,HUMAN,OXA3
1,3,2,1,3,5,3,0,4,2,2,9,0,19,7,2,35,0,3,1,0,0,4,1,0,1,0,6,0,1,0,0,1,0,5,4,0,0,4,2,0,1,HUMAN,OXA3
0,0,5,2,1,15,2,0,6,3,3,13,2,23,7,3,28,2,5,1,1,0,6,0,1,1,0,4,1,0,2,0,0,1,6,2,0,1,1,5,0,0,HUMAN,OXA3
0,2,1,6,2,21,0,0,2,1,0,9,0,27,6,3,18,0,3,3,0,0,7,2,0,0,0,9,1,0,1,0,0,1,3,4,0,0,2,5,2,0,HUMAN,OXA3
2,4,6,11,0,124,2,0,8,2,3,29,1,58,9,5,60,2,6,1,1,0,14,1,0,7,0,7,2,0,4,1,1,5,11,4,1,4,4,14,1,1,HUMAN,OXA3
1,3,5,1,2,59,0,0,2,3,0,16,2,13,3,2,10,0,3,1,0,0,5,0,2,2,0,2,2,0,2,0,1,1,3,3,0,1,2,7,0,2,HUMAN,OXA3
3,3,1,6,2,22,2,1,3,1,1,6,2,18,2,1,20,1,1,0,0,0,5,0,0,1,0,3,0,0,2,0,2,3,6,2,0,1,1,5,1,1,HUMAN,OXA3
0,3,3,4,0,2,1,0,7,3,0,15,2,20,2,5,23,0,0,0,1,0,4,3,0,1,1,4,0,0,0,0,1,1,2,2,1,2,3,1,0,0,HUMAN,OXA3
0,1,5,8,2,6,2,0,5,1,0,7,1,27,3,4,30,1,2,0,1,1,3,0,0,4,0,2,1,0,0,0,0,2,5,2,0,0,3,6,0,0,HUMAN,OXA3
0,2,2,6,0,2,1,0,4,0,3,7,1,24,3,2,13,1,3,1,1,1,6,0,0,4,0,3,1,0,0,0,1,0,7,4,1,1,1,3,0,1,HUMAN,OXA3
0,2,2,4,2,5,1,0,1,0,1,9,1,8,2,1,11,1,1,2,1,0,1,1,0,4,1,3,2,1,0,0,0,3,3,0,1,1,3,4,1,1,HUMAN,OXA3
2,3,5,6,2,27,3,0,2,3,1,16,0,26,4,6,35,3,7,1,1,2,4,1,1,1,0,2,1,1,0,0,0,3,14,2,0,0,4,4,1,0,HUMAN,OXA3
0,3,2,5,0,18,3,0,2,4,1,10,2,23,6,2,18,1,2,1,0,1,8,1,0,2,0,2,0,0,0,0,0,1,3,1,0,1,1,3,2,2,HUMAN,OXA3
1,1,4,4,1,24,0,0,3,1,0,16,1,34,3,1,25,0,4,0,0,2,4,0,0,2,0,4,2,0,0,0,0,2,5,5,0,1,2,2,1,0,HUMAN,OXA3
0,0,3,3,0,22,0,0,3,1,0,2,2,26,8,2,12,1,1,2,1,0,4,0,1,2,0,3,0,0,1,0,0,3,6,1,0,0,3,3,4,0,HUMAN,OXA3
2,0,1,5,2,33,2,1,5,0,0,13,2,20,5,6,21,2,2,3,0,0,1,1,0,2,0,2,1,0,0,0,0,1,7,4,0,2,1,2,3,2,HUMAN,OXA3
5,1,5,6,3,5,0,0,2,0,1,15,2,49,6,3,33,1,3,1,2,1,4,1,0,2,0,5,2,1,0,2,0,2,9,2,0,0,10,4,0,1,HUMAN,OXA3
1,1,2,5,0,12,0,0,0,1,1,5,2,16,5,5,22,1,2,1,1,1,5,0,0,1,0,4,0,0,0,1,0,0,3,1,0,0,1,8,1,0,HUMAN,OXA3
0,1,4,3,0,110,1,0,1,2,0,8,1,24,11,3,18,2,2,1,1,1,8,1,0,1,0,5,1,1,0,0,2,2,9,1,0,2,1,7,1,1,HUMAN,OXA3
3,2,1,3,0,0,1,0,1,1,0,4,3,9,4,0,7,0,1,1,1,0,3,0,1,2,0,1,0,0,1,0,0,0,5,0,0,2,2,3,2,0,HUMAN,OXA3
2,0,5,4,1,2,0,0,4,1,2,12,0,28,9,4,38,1,4,0,0,0,5,1,0,0,1,4,1,0,0,2,0,3,7,2,0,2,2,4,1,1,HUMAN,OXA3
1,1,4,8,1,43,2,1,2,0,2,18,0,20,6,8,18,0,3,0,2,1,3,0,0,1,0,5,4,0,3,0,1,0,2,3,1,0,2,3,1,3,HUMAN,OXA3
0,0,7,4,2,8,2,0,6,2,2,22,4,35,7,2,24,0,2,2,1,0,7,1,2,2,0,7,0,1,0,1,0,5,7,4,0,1,0,9,2,1,HUMAN,OXA3
2,2,3,3,0,2,1,0,2,2,1,10,1,9,5,4,14,1,2,1,1,0,3,0,2,1,0,2,0,0,1,1,0,3,5,2,0,1,0,3,1,0,HUMAN,OXA3
0,3,2,3,0,18,1,1,5,5,1,11,0,27,4,4,24,0,2,0,0,1,7,1,0,1,0,6,1,0,0,0,0,1,7,4,0,1,2,9,0,0,HUMAN,OXA3
2,1,5,0,1,2,1,0,3,2,0,23,3,44,8,4,31,1,5,2,1,0,9,1,0,1,0,3,2,0,0,0,0,2,4,2,0,2,5,5,1,1,HUMAN,OXA3
1,1,3,3,0,11,1,0,1,2,1,12,0,15,6,4,14,1,2,1,0,0,5,3,0,1,0,5,2,0,1,1,0,0,3,3,0,0,1,4,3,0,HUMAN,OXA3
0,2,1,2,1,11,1,0,4,0,2,13,1,18,7,3,18,1,1,0,0,1,3,0,0,3,0,0,1,0,0,0,1,0,1,2,0,2,3,4,1,1,HUMAN,OXA3
0,0,3,2,3,51,1,1,3,1,0,7,0,43,3,5,22,0,3,0,0,0,5,2,0,3,1,4,0,3,1,1,0,2,7,3,1,1,3,7,1,0,HUMAN,OXA3
0,2,2,6,1,7,0,0,3,1,1,11,0,28,4,2,27,0,2,0,1,0,4,1,0,5,0,5,2,0,1,0,0,2,2,2,0,1,2,7,1,1,HUMAN,OXA3
1,1,0,7,1,7,0,0,3,2,1,7,1,22,13,3,20,2,6,0,0,0,8,1,1,2,0,2,0,1,2,2,0,1,2,4,1,2,3,11,2,0,HUMAN,OXA3
0,1,4,4,0,2,0,0,2,1,0,7,0,17,6,4,21,0,4,1,0,0,5,0,0,0,0,1,2,0,0,0,1,0,8,4,0,0,0,4,1,0,HUMAN,OXA3
2,4,1,1,0,28,4,0,3,0,0,8,1,27,7,7,29,1,2,1,0,1,5,1,2,2,1,2,0,0,1,1,0,2,7,0,0,4,2,3,0,0,HUMAN,OXA3
1,6,9,9,2,65,0,0,12,1,1,28,5,60,17,8,592,2,8,5,3,1,45,1,0,3,1,13,2,0,4,1,1,5,14,5,0,2,3,9,4,0,HUMAN,OXA3
0,0,3,3,1,11,1,0,2,1,0,9,2,17,8,4,14,2,4,0,2,0,6,1,0,1,0,1,0,1,1,2,1,1,4,4,1,2,4,5,2,0,HUMAN,OXA3
1,1,1,1,0,9,0,0,0,0,0,5,1,7,0,2,10,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,2,0,0,1,0,2,0,0,HUMAN,OXA3
0,0,1,11,0,10,0,1,1,0,1,7,0,11,1,2,14,0,4,0,2,1,2,0,0,1,0,2,0,0,0,2,1,1,3,1,0,1,1,4,0,0,HUMAN,OXA3
0,1,3,10,3,8,0,0,3,1,1,6,1,32,4,5,12,2,5,0,0,1,4,2,0,1,0,4,1,0,0,0,0,2,7,1,0,1,5,6,1,0,HUMAN,OXA3
1,0,2,3,0,8,0,0,5,4,1,14,1,11,8,3,14,1,3,1,0,1,7,0,0,4,0,1,2,0,0,2,0,3,5,2,0,2,0,7,1,1,HUMAN,OXA3
2,0,6,5,2,8,1,0,2,2,1,9,2,16,1,3,24,0,3,0,0,1,0,0,0,2,0,3,3,0,1,0,0,2,3,4,0,4,3,5,1,0,HUMAN,OXA3
1,0,2,5,0,5,1,1,3,0,1,7,2,11,10,4,13,1,2,1,1,1,3,0,1,1,0,4,1,0,0,1,1,1,10,1,0,0,2,7,0,1,HUMAN,OXA3
4,2,1,6,1,9,0,0,2,0,2,13,0,25,4,4,30,1,2,1,0,1,5,0,0,4,0,6,0,1,1,1,1,1,7,1,0,1,3,4,1,0,HUMAN,OXA3
0,1,4,4,1,29,2,0,1,1,0,9,3,16,6,2,22,1,3,0,0,1,3,0,0,3,0,0,0,0,1,1,0,4,5,4,0,0,1,6,5,0,HUMAN,OXA3
1,3,3,7,0,4,1,0,5,2,0,18,3,38,12,3,43,0,3,1,1,3,8,3,0,2,0,4,0,0,1,3,1,3,11,5,0,3,0,9,2,0,HUMAN,OXA3
2,1,2,6,0,6,0,0,4,6,0,14,3,25,5,5,33,0,1,1,0,2,3,0,1,1,0,4,0,0,0,0,0,1,5,1,0,1,0,8,1,0,HUMAN,OXA3
0,2,4,6,0,12,1,0,5,1,2,8,0,14,7,3,15,0,2,0,0,1,2,3,1,3,0,7,2,0,0,0,0,1,6,1,0,1,3,2,1,0,HUMAN,OXA3
4,2,2,9,0,16,0,0,2,0,0,10,2,26,8,3,14,0,3,0,0,1,4,0,0,6,0,1,0,0,0,0,0,2,5,4,0,0,2,4,2,0,HUMAN,OXA3
1,1,1,1,0,1,1,1,2,1,1,2,0,6,1,4,5,0,2,0,0,0,6,2,0,1,0,2,0,0,1,1,0,0,6,3,0,1,0,2,0,0,HUMAN,OXA3
2,2,2,4,0,3,0,1,7,2,0,15,0,14,1,2,17,0,1,0,0,2,4,2,2,2,0,3,2,0,1,1,1,1,3,1,0,0,1,1,3,0,HUMAN,OXA3
0,0,1,3,0,1,0,1,1,2,1,10,0,16,3,5,20,0,4,0,0,0,8,0,0,2,1,4,4,1,0,0,0,1,10,0,0,0,2,2,0,0,HUMAN,OXA3
0,2,0,9,4,25,2,3,6,1,1,10,1,30,10,3,31,0,2,4,0,0,9,1,0,0,0,5,1,0,0,4,2,1,7,0,0,0,4,10,1,1,HUMAN,OXA3
0,1,2,5,1,4,0,0,2,0,0,9,4,13,3,0,12,0,1,1,1,0,5,1,0,2,0,3,0,0,0,1,0,1,3,1,0,0,1,3,1,0,HUMAN,OXA3
4,2,6,10,0,0,1,1,7,0,0,21,2,47,7,8,37,0,5,1,2,1,11,0,0,4,0,5,0,0,2,1,0,4,8,3,0,1,4,7,1,1,HUMAN,OXA3
2,3,3,2,1,17,1,0,8,1,0,12,1,18,7,5,23,0,1,1,0,1,4,0,0,0,0,7,1,0,1,1,0,0,13,0,0,1,4,5,1,0,HUMAN,OXA3
1,2,1,1,4,10,3,0,9,5,1,11,2,22,8,2,25,1,0,0,0,4,8,0,1,3,0,6,2,0,0,0,1,4,9,3,0,8,4,9,2,0,HUMAN,OXA3
3,4,7,5,2,7,0,0,6,3,0,17,4,46,9,4,39,2,4,1,1,0,7,1,1,1,0,4,1,0,0,0,2,4,11,1,1,0,3,4,0,0,HUMAN,OXA3
1,1,2,6,1,6,0,1,1,0,2,8,1,15,2,0,11,1,2,2,0,2,8,0,1,5,1,2,1,1,1,1,0,1,5,4,0,0,2,4,0,1,HUMAN,OXA3
0,0,4,5,1,16,1,0,5,2,0,5,0,17,3,4,19,0,0,1,1,0,2,1,1,1,0,5,0,0,0,0,0,1,2,2,0,0,4,6,0,1,HUMAN,OXA3
0,2,3,2,0,12,0,0,0,1,2,9,0,9,6,2,18,0,1,2,0,1,3,0,0,4,0,10,0,0,0,0,0,0,4,4,0,1,1,8,1,0,HUMAN,OXA3
0,2,0,5,1,1,0,0,1,0,1,8,0,9,2,3,7,0,0,0,0,0,6,0,1,3,0,3,2,0,0,1,1,0,3,2,0,1,1,2,2,0,HUMAN,OXA3
3,2,3,7,3,15,1,0,5,3,3,11,2,24,10,2,24,0,3,0,1,0,2,0,0,1,1,5,0,2,0,0,1,2,2,2,1,0,1,5,1,3,HUMAN,OXA3
0,3,6,4,3,16,0,1,5,0,4,10,0,33,10,5,33,2,3,1,0,0,3,1,0,0,0,3,0,1,2,0,0,0,4,1,1,2,2,3,0,0,HUMAN,OXA3
3,2,4,9,0,6,0,0,5,3,0,13,2,35,7,3,22,1,4,1,0,2,6,3,0,2,0,8,4,0,0,1,1,1,7,1,0,0,1,5,1,0,HUMAN,OXA3
1,0,4,2,1,9,0,1,2,6,2,10,2,19,2,4,12,0,3,1,0,0,6,0,0,1,0,4,2,1,0,1,0,2,2,2,0,3,2,2,1,0,HUMAN,OXA3
4,3,3,2,1,29,1,0,6,2,2,15,4,45,10,4,28,0,4,1,0,1,7,1,0,1,0,7,1,1,0,0,2,1,12,3,0,3,3,9,2,0,HUMAN,OXA3
1,0,4,2,0,12,1,0,4,2,3,11,0,15,10,3,25,1,3,0,0,1,4,0,0,2,0,9,1,0,0,0,0,3,3,2,0,1,0,3,2,0,HUMAN,OXA3
3,2,5,7,0,8,2,0,2,0,1,15,4,29,5,4,28,1,1,1,0,0,2,2,0,9,0,3,1,0,0,2,1,4,3,1,0,2,4,6,0,0,HUMAN,OXA3
0,3,2,7,0,35,1,0,1,1,0,10,0,20,7,1,19,0,4,1,0,0,3,1,0,4,0,5,1,0,1,1,1,3,7,2,0,3,2,1,0,0,HUMAN,OXA3
3,3,0,2,0,15,1,0,1,1,1,15,1,57,8,7,24,1,3,0,2,2,8,1,1,1,0,5,2,0,0,1,0,3,10,1,10,0,2,6,1,2,HUMAN,OXA3
1,4,4,5,0,2,1,0,4,1,0,8,2,23,5,3,34,0,4,0,0,0,4,1,1,0,0,3,0,0,2,1,1,2,10,3,0,3,1,3,1,0,HUMAN,OXA3
1,1,5,4,0,6,1,0,6,1,0,4,1,15,2,0,12,1,1,2,1,0,5,0,0,4,1,5,1,1,1,1,0,1,4,0,0,1,1,3,0,0,HUMAN,OXA3
0,2,2,3,4,9,2,0,3,3,1,11,0,22,4,1,12,1,2,0,1,1,5,2,2,2,0,6,1,0,1,1,0,1,4,5,0,4,1,6,0,0,HUMAN,OXA3
2,1,3,5,1,40,0,0,5,0,1,7,3,24,5,1,18,0,2,0,3,0,5,2,0,2,1,7,1,0,0,2,0,3,6,5,0,2,1,2,0,0,HUMAN,OXA3
0,1,2,4,0,6,0,0,4,0,2,17,1,13,2,1,12,0,1,0,0,5,5,0,3,0,0,4,0,0,0,0,0,0,5,2,0,1,3,3,3,0,HUMAN,OXA3
0,0,5,5,2,7,1,0,4,1,0,12,1,22,3,3,17,2,4,0,0,0,2,0,1,1,0,0,1,0,1,2,1,3,5,0,1,1,2,2,0,2,HUMAN,OXA3
2,0,0,1,0,4,0,0,1,0,0,2,1,7,0,0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,HUMAN,OXA3
0,0,1,4,0,7,0,0,6,5,2,7,0,21,1,2,13,0,3,1,0,2,4,1,0,0,0,3,2,0,0,2,0,1,8,3,0,1,5,6,2,0,HUMAN,OXA3
1,0,5,0,0,18,0,0,1,0,0,4,3,18,3,2,12,0,0,1,0,1,1,2,0,3,0,4,1,0,1,0,0,1,2,1,0,1,0,2,0,0,HUMAN,OXA3
1,2,3,6,0,14,1,0,3,0,1,8,0,13,8,3,11,2,3,0,0,1,5,2,0,1,0,2,0,0,1,0,0,4,5,1,0,1,2,2,2,2,HUMAN,OXA3
0,0,2,1,2,5,0,0,4,1,1,9,2,22,5,3,27,0,3,0,0,0,5,1,0,1,0,1,1,0,0,1,0,1,9,2,0,0,4,4,2,0,HUMAN,OXA3
1,2,2,2,0,17,1,1,3,5,0,3,1,23,14,2,28,2,3,2,0,0,8,1,0,4,0,8,0,0,0,0,1,4,6,2,0,1,2,10,2,1,HUMAN,OXA3
3,0,3,6,1,29,1,0,2,0,1,17,1,33,7,2,22,0,2,0,1,0,6,0,1,3,0,4,0,0,0,2,1,1,4,1,0,1,2,3,2,0,HUMAN,OXA3
0,1,4,13,3,32,2,1,4,1,0,20,1,39,6,3,28,0,1,2,0,0,7,2,0,2,0,2,1,1,2,0,0,2,8,4,0,1,3,5,3,1,HUMAN,OXA3
1,1,2,5,1,14,0,0,2,0,0,6,1,12,1,8,14,2,2,0,0,0,2,0,0,3,0,2,2,0,3,1,0,1,5,2,0,0,1,6,1,0,HUMAN,OXA3
1,0,3,4,1,2,0,0,0,2,1,8,3,5,2,4,11,1,3,2,0,0,1,1,1,0,0,2,0,1,0,1,1,2,3,1,0,0,1,7,1,0,HUMAN,OXA3
1,3,3,4,0,24,1,1,3,3,1,8,1,19,7,4,21,1,2,2,0,0,3,0,1,1,0,3,0,1,0,0,0,4,3,1,1,0,3,6,1,1,HUMAN,OXA3
1,1,2,4,1,22,0,1,3,1,1,9,2,21,6,5,28,1,2,1,0,2,8,0,0,0,0,4,1,0,1,1,0,1,10,4,0,0,0,11,0,1,HUMAN,OXA3
0,0,0,3,0,24,0,0,1,0,0,2,1,4,1,1,10,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,HUMAN,OXA3
3,0,1,7,1,5,0,0,3,2,0,9,1,36,5,4,30,2,2,1,0,0,4,0,0,2,0,9,1,0,1,0,1,1,11,5,0,3,3,5,0,0,HUMAN,OXA3
0,0,2,6,1,7,0,0,4,0,1,8,1,24,6,1,35,1,1,0,2,1,4,0,0,0,0,5,0,0,0,1,0,1,2,1,0,0,2,3,3,0,HUMAN,OXA3
0,1,0,2,0,0,0,1,4,0,0,4,1,4,3,0,5,0,0,0,1,1,2,0,0,2,0,3,1,0,1,0,1,4,3,5,0,0,2,0,0,0,HUMAN,OXA3
